flap2_opt (from s1223, blunted 1.5mm)
 1.000000  0.006818
 0.999938  0.006879
 0.999751  0.007061
 0.999439  0.007364
 0.999003  0.007786
 0.998443  0.008325
 0.997759  0.008978
 0.996950  0.009743
 0.996018  0.010614
 0.994962  0.011588
 0.993782  0.012661
 0.992480  0.013826
 0.991055  0.015080
 0.989507  0.016415
 0.987838  0.017825
 0.986046  0.019305
 0.984134  0.020848
 0.982101  0.022446
 0.979948  0.024094
 0.977675  0.025785
 0.975284  0.027511
 0.972774  0.029266
 0.970146  0.031044
 0.967400  0.032838
 0.964539  0.034642
 0.961561  0.036450
 0.958469  0.038257
 0.955262  0.040057
 0.951942  0.041845
 0.948509  0.043618
 0.944964  0.045370
 0.941309  0.047098
 0.937544  0.048799
 0.933669  0.050470
 0.929686  0.052109
 0.925597  0.053715
 0.921401  0.055285
 0.917100  0.056819
 0.912695  0.058316
 0.908188  0.059777
 0.903579  0.061201
 0.898869  0.062590
 0.894059  0.063944
 0.889152  0.065265
 0.884147  0.066555
 0.879047  0.067815
 0.873852  0.069049
 0.868565  0.070257
 0.863185  0.071443
 0.857715  0.072610
 0.852155  0.073759
 0.846508  0.074895
 0.840775  0.076019
 0.834956  0.077134
 0.829054  0.078244
 0.823070  0.079351
 0.817006  0.080457
 0.810862  0.081564
 0.804642  0.082676
 0.798345  0.083793
 0.791974  0.084918
 0.785530  0.086053
 0.779014  0.087199
 0.772430  0.088357
 0.765777  0.089529
 0.759059  0.090714
 0.752275  0.091915
 0.745429  0.093130
 0.738522  0.094361
 0.731555  0.095607
 0.724530  0.096868
 0.717450  0.098144
 0.710315  0.099434
 0.703128  0.100737
 0.695890  0.102053
 0.688604  0.103381
 0.681270  0.104720
 0.673891  0.106069
 0.666469  0.107427
 0.659006  0.108792
 0.651503  0.110163
 0.643962  0.111539
 0.636385  0.112919
 0.628774  0.114302
 0.621131  0.115686
 0.613458  0.117070
 0.605757  0.118453
 0.598029  0.119833
 0.590277  0.121210
 0.582502  0.122582
 0.574707  0.123948
 0.566893  0.125307
 0.559063  0.126657
 0.551217  0.127998
 0.543359  0.129327
 0.535491  0.130644
 0.527613  0.131948
 0.519728  0.133236
 0.511839  0.134508
 0.503947  0.135761
 0.496053  0.136995
 0.488161  0.138206
 0.480272  0.139394
 0.472387  0.140556
 0.464509  0.141691
 0.456641  0.142795
 0.448783  0.143866
 0.440937  0.144903
 0.433107  0.145902
 0.425293  0.146860
 0.417498  0.147775
 0.409723  0.148644
 0.401971  0.149464
 0.394243  0.150232
 0.386542  0.150944
 0.378869  0.151598
 0.371226  0.152190
 0.363615  0.152718
 0.356038  0.153178
 0.348497  0.153567
 0.340994  0.153883
 0.333531  0.154123
 0.326109  0.154284
 0.318730  0.154364
 0.311396  0.154361
 0.304110  0.154272
 0.296872  0.154097
 0.289685  0.153832
 0.282550  0.153478
 0.275470  0.153033
 0.268445  0.152497
 0.261478  0.151869
 0.254571  0.151149
 0.247725  0.150337
 0.240941  0.149434
 0.234223  0.148440
 0.227570  0.147357
 0.220986  0.146186
 0.214470  0.144929
 0.208026  0.143587
 0.201655  0.142162
 0.195358  0.140657
 0.189138  0.139074
 0.182994  0.137415
 0.176930  0.135684
 0.170946  0.133882
 0.165044  0.132012
 0.159225  0.130078
